iter	Logloss
206	0.05430914257
207	0.05429291847
208	0.0542177213
209	0.05404166068
210	0.05396790768
211	0.05384297754
212	0.05329639905
213	0.05293587678
214	0.05279550701
215	0.05251722171
216	0.05238764509
217	0.05221513095
218	0.05217442463
219	0.05215845768
220	0.05197883048
221	0.05185953743
222	0.05163819517
223	0.05153209381
224	0.05146681227
225	0.05144245017
226	0.0512690293
227	0.05040329725
228	0.05019818185
229	0.04997291403
230	0.04980421706
231	0.04976871673
232	0.04962937672
233	0.04954874096
234	0.0495176059
235	0.04950123475
236	0.04913982993
237	0.04911667526
238	0.04905905124
239	0.04894594487
240	0.04872525203
241	0.0487036621
242	0.04869026779
243	0.04866285108
244	0.04863375249
245	0.04858133467
246	0.04818870701
247	0.04805842007
248	0.04789201024
249	0.04761632686
250	0.04730838969
251	0.04728627292
252	0.04690077412
253	0.04684704719
254	0.04655007875
255	0.04630148341
256	0.04612603453
257	0.04582451553
258	0.04565433216
259	0.04563490849
260	0.04554732828
261	0.04547664641
262	0.04541907829
263	0.04521020642
264	0.04515222604
265	0.04459234321
266	0.04441825437
267	0.0440507349
268	0.04404010154
269	0.04398921097
270	0.04389904833
271	0.04374112071
272	0.04365550013
273	0.04361029038
274	0.04271737843
275	0.0426856904
276	0.04260019627
277	0.04232793339
278	0.0420261567
279	0.04189461428
280	0.04188156078
281	0.04181822843
282	0.04152407812
283	0.04151115502
284	0.04146146703
285	0.04131378988
286	0.04130470711
287	0.04126049685
288	0.04098454747
289	0.04075512719
290	0.04068282905
291	0.04064679234
292	0.03978913569
293	0.03973830107
294	0.03969795055
295	0.03955058903
296	0.03946338434
297	0.03925858765
298	0.0391384573
299	0.03897245254
300	0.03893883463
301	0.03858776824
302	0.03857568496
303	0.03856487728
304	0.03851003168
305	0.03847402434
306	0.03827139768
307	0.03749840299
308	0.0372338674
309	0.03715167821
310	0.03706690775
311	0.03698971927
312	0.03688675209
313	0.03672378119
314	0.03670718492
315	0.03667095391
316	0.03662207573
317	0.03646965342
318	0.03623032819
319	0.0362184235
320	0.036023021
321	0.03599315043
322	0.03597653181
323	0.03595837575
324	0.03585421726
325	0.03582144361
326	0.03572902289
327	0.03572151174
328	0.03569999555
329	0.03567451807
330	0.03551162454
331	0.03536900046
332	0.03533954235
333	0.03521653984
334	0.03485850546
335	0.03474013798
336	0.03470421768
337	0.03418200569
338	0.03414973321
339	0.03409473417
340	0.0340767258
341	0.0339964206
342	0.03385942659
343	0.03384746264
344	0.03377143607
345	0.03366485127
346	0.0336480019
347	0.03358921982
348	0.03332914358
349	0.03309925961
350	0.03305281366
351	0.03295911261
352	0.03293262946
353	0.0328075744
354	0.03248950842
355	0.03248152099
356	0.03246686177
357	0.03238831179
358	0.03227376665
359	0.03220479233
360	0.03211319442
361	0.0320553883
362	0.03187816975
363	0.03186961579
364	0.03178665327
365	0.03177583348
366	0.03173488289
367	0.03170561473
368	0.03169758683
369	0.03145469713
370	0.03137489736
371	0.03135480614
372	0.03133017916
373	0.03117675933
374	0.03111261257
375	0.03110764798
376	0.03108381284
377	0.03097627386
378	0.0309103954
379	0.03084125316
380	0.03082546004
381	0.03056819731
382	0.03052703576
383	0.03009224674
384	0.03007760686
385	0.02995841442
386	0.0299532444
387	0.02964455481
388	0.02952443238
389	0.02945230036
390	0.02943010197
391	0.02941021271
392	0.0293632883
393	0.0293312758
394	0.02931395872
395	0.02930946891
396	0.02921470967
397	0.02914288634
398	0.02900330918
399	0.02899779151
400	0.02898582167
401	0.02896737141
402	0.02886854235
403	0.02886398172
404	0.02879839157
405	0.02871970897
406	0.0287140054
407	0.02867099803
408	0.02853031255
409	0.02849098531
410	0.02836954328
411	0.02817984586
412	0.02817338906
413	0.02814505502
414	0.02813939684
415	0.02792589753
416	0.02790660666
417	0.02789266271
418	0.02777268692
419	0.02774218252
420	0.02771374203
421	0.02771040706
422	0.02761980325
423	0.02759710199
424	0.02739704283
425	0.02736215829
426	0.0271986859
427	0.02703105773
428	0.02696046328
429	0.02686642477
430	0.02686139132
431	0.02674873831
432	0.02672807003
433	0.02651083647
434	0.02646613132
435	0.02633558287
436	0.02632405759
437	0.02615142189
438	0.02604331982
439	0.02603892743
440	0.02571918136
441	0.0256141218
442	0.02560569913
443	0.02541516401
444	0.02540642932
445	0.02539399391
446	0.02538883551
447	0.02531312552
448	0.02526195989
449	0.02523522772
450	0.02520116898
451	0.02484875625
452	0.02482170886
453	0.02470626311
454	0.02470145525
455	0.02469834777
456	0.02462454162
457	0.02461770818
458	0.02458707646
459	0.02456226166
460	0.02455854645
461	0.02451953524
462	0.02435620101
463	0.02434616262
464	0.02430955653
465	0.02418061749
466	0.02417169311
467	0.02412851409
468	0.02395996827
469	0.02394805435
470	0.02393515227
471	0.02384177164
472	0.02379859662
473	0.02378898362
474	0.02377529159
475	0.02375438784
476	0.02373924462
477	0.02371709254
478	0.02365463285
479	0.02364459122
480	0.02362368649
481	0.0235514899
482	0.02349778385
483	0.02331307559
484	0.02305998974
485	0.02301090254
486	0.02299146109
487	0.02295529223
488	0.02282818927
489	0.02282482872
490	0.02276780627
491	0.0227532962
492	0.02274001075
493	0.02251672613
494	0.02250115192
495	0.02249420015
496	0.02246720281
497	0.0224630884
498	0.02242135997
499	0.02236270672
500	0.02235610269
501	0.02218260191
502	0.02217152071
503	0.02216320263
504	0.02215221629
505	0.02214877453
506	0.02205040631
507	0.02195022843
508	0.02186366048
509	0.02179748228
510	0.02169183589
511	0.02161643418
512	0.02161095668
513	0.02153957684
514	0.02152965387
515	0.02150892637
516	0.02148260534
517	0.02143601373
518	0.02133994694
519	0.02133742982
520	0.02133409053
521	0.02131963799
522	0.02128049796
523	0.0210193476
524	0.02099893731
525	0.02098968077
526	0.02098220383
527	0.02097464605
528	0.02091210092
529	0.02089067784
530	0.02088764543
531	0.02071385946
532	0.02071097146
533	0.02068292447
534	0.02067346932
535	0.02067127424
536	0.02045358495
537	0.02044869461
538	0.02039777416
539	0.02030207252
540	0.02028256866
541	0.02028006964
542	0.02027803497
543	0.020268054
544	0.02026574245
545	0.02025410324
546	0.02025039262
547	0.02018727745
548	0.02017812065
549	0.02008266916
550	0.02004322188
551	0.02003450839
552	0.01998363792
553	0.01995333171
554	0.01994424361
555	0.01992035098
556	0.01977994521
557	0.01976729684
558	0.01975644801
559	0.01974896476
560	0.01970657031
561	0.01956713559
562	0.01948199507
563	0.01946779432
564	0.01924125114
565	0.01923819418
566	0.01917335774
567	0.01911719446
568	0.01906300743
569	0.01893010576
570	0.01888963071
571	0.01887457308
572	0.01886886638
573	0.01881791694
574	0.01874134117
575	0.01872888748
576	0.0186123183
577	0.01860878071
578	0.01859786158
579	0.01854956782
580	0.01843467609
581	0.0183854708
582	0.01833766132
583	0.01832951944
584	0.01825881
585	0.01824906538
586	0.01818743414
587	0.01817830657
588	0.01814707643
589	0.01813703897
590	0.01801052935
591	0.01798871626
592	0.01797481365
593	0.01797249733
594	0.01797008113
595	0.01796088071
596	0.01783018535
597	0.01767749598
598	0.01765681397
599	0.01755557095
600	0.01755316786
601	0.01753679977
602	0.0174848846
603	0.01747139052
604	0.01746191497
605	0.01740060235
606	0.01739512659
607	0.0173837145
608	0.0173774734
609	0.01733817033
610	0.01733360948
611	0.0173276027
612	0.01732034243
613	0.01731304869
614	0.01730949732
615	0.0171478113
616	0.01711880405
617	0.01711172786
618	0.01710836111
619	0.01701461104
620	0.01700489686
621	0.01699799751
622	0.01692062245
623	0.01691872491
624	0.01691573167
625	0.01690654659
626	0.01690460668
627	0.01682746949
628	0.01681459765
629	0.016812793
630	0.0168049989
631	0.01680052764
632	0.01679613377
633	0.01678911635
634	0.01670467823
635	0.01666435832
636	0.01661555197
637	0.01656782487
638	0.01656050906
639	0.01639641758
640	0.01636642066
641	0.01628283673
642	0.01628053613
643	0.01627358615
644	0.01619750271
645	0.01615091201
646	0.01614824786
647	0.01614185458
648	0.01612828639
649	0.01612587153
650	0.01609064901
651	0.01608722649
652	0.01588257698
653	0.01580013421
654	0.0157979258
655	0.01574510393
656	0.01573306925
657	0.0157316716
658	0.01568592033
659	0.01562587823
660	0.0156214028
661	0.01554691805
662	0.01554358826
663	0.01553876288
664	0.01528736096
665	0.01521921111
666	0.01518518075
667	0.01518011278
668	0.01516938131
669	0.01516695804
670	0.01514959796
671	0.01506490588
672	0.01505806014
673	0.01505613884
674	0.01499338901
675	0.01487501797
676	0.01485491555
677	0.01483760947
678	0.01470518925
679	0.01466974923
680	0.01465186352
681	0.01464935152
682	0.01462296837
683	0.0146212206
684	0.01459391469
685	0.01458832445
686	0.0145501154
687	0.0145363121
688	0.01453377894
689	0.0143755035
690	0.0143483031
691	0.01428442935
692	0.01426354939
693	0.01420258617
694	0.01419911869
695	0.0141265657
696	0.0141070052
697	0.01409654623
698	0.01405497149
699	0.01402022771
700	0.01401158026
701	0.01400271891
702	0.01400099675
703	0.01394795917
704	0.01394149166
705	0.01393605937
706	0.01387020969
707	0.01382273423
708	0.01381704601
709	0.01381459271
710	0.01378879597
711	0.01377822018
712	0.013744435
713	0.01372238518
714	0.01372070102
715	0.01371734106
716	0.01362373867
717	0.01361368684
718	0.01358829629
719	0.01357537009
720	0.01356925766
721	0.01351972692
722	0.01351782862
723	0.01348991476
724	0.01348702776
725	0.01346564125
726	0.01336375085
727	0.01335850299
728	0.01335462802
729	0.01335080833
730	0.01326262718
731	0.01325172344
732	0.0131458705
733	0.01312059988
734	0.01301386186
735	0.01296309917
736	0.01296111603
737	0.01294724586
738	0.01294150717
739	0.01286323757
740	0.01284426681
741	0.01279912856
742	0.01278052185
743	0.01274866828
744	0.01273493301
745	0.01265995555
746	0.01262392565
747	0.01261142977
748	0.01260861986
749	0.01260610443
750	0.01259489003
751	0.01259227013
752	0.01256774052
753	0.01256197424
754	0.01252258047
755	0.01250669207
756	0.01250053528
757	0.01246598698
758	0.0124514714
759	0.01244945183
760	0.01228182519
761	0.01228011681
762	0.01226189429
763	0.01225880026
764	0.01225402386
765	0.01223287845
766	0.01223167435
767	0.01220416693
768	0.0119772571
769	0.0119740357
770	0.01196543948
771	0.01194918323
772	0.01194444223
773	0.01189585843
774	0.01188992932
775	0.01186496952
776	0.01186404875
777	0.01183018891
778	0.01182838971
779	0.01181825035
780	0.01181719118
781	0.01181592033
782	0.01179076387
783	0.01178536021
784	0.01174217641
785	0.01171975277
786	0.01171042283
787	0.01161212285
788	0.01158018254
789	0.01155612429
790	0.01154517871
791	0.0115359728
792	0.01153465328
793	0.01150662338
794	0.01149318065
795	0.01149230122
796	0.01148843778
797	0.01144955208
798	0.0114372675
799	0.01142893181
800	0.01142463569
801	0.01142320554
802	0.01140365013
803	0.01138635665
804	0.01138217531
805	0.0113732641
806	0.01127369376
807	0.0112665758
808	0.01122302876
809	0.01122181288
810	0.01121668304
811	0.01118723435
812	0.01118654771
813	0.011170881
814	0.01116859392
815	0.01113895517
816	0.01113346098
817	0.01112971878
818	0.01109924259
819	0.01109463876
820	0.01108961654
821	0.01108571702
822	0.01108273628
823	0.01108166483
824	0.01105347652
825	0.01104537361
826	0.01101770565
827	0.01093900062
828	0.01093636672
829	0.0109273779
830	0.01091114383
831	0.01091012698
832	0.01088960296
833	0.01087232583
834	0.01086297148
835	0.01084696242
836	0.01084122575
837	0.01083681876
838	0.01083172429
839	0.01083070945
840	0.01082893683
841	0.01081165907
842	0.01081095573
843	0.01080254043
844	0.01078288356
845	0.01077968889
846	0.01077774572
847	0.01076681075
848	0.01076566101
849	0.01074415329
850	0.0107423259
851	0.0106827066
852	0.01066247653
853	0.01066147346
854	0.01064525236
855	0.01064419029
856	0.01063755839
857	0.01063592997
858	0.01062718084
859	0.01061994847
860	0.01061870101
861	0.01056979088
862	0.01055122557
863	0.01054591854
864	0.01051427249
865	0.01049462637
866	0.01048911154
867	0.01048664947
868	0.01036101746
869	0.01035984785
870	0.01035163562
871	0.01032871115
872	0.01031046159
873	0.01029237812
874	0.01028459087
875	0.01028324971
876	0.01027967644
877	0.01027609899
878	0.01027482932
879	0.01027090029
880	0.0102674613
881	0.01025752157
882	0.01025364986
883	0.01024997575
884	0.01023588015
885	0.01022195882
886	0.01020792404
887	0.01020696553
888	0.0102040022
889	0.01009486877
890	0.01009355514
891	0.0100734559
892	0.01007020592
893	0.01006661507
894	0.01002376051
895	0.01002295588
896	0.01000346859
897	0.009990073461
898	0.009981329077
899	0.009973725561
900	0.009903333488
901	0.00987984472
902	0.009874134711
903	0.009830431534
904	0.009826788562
905	0.009812185506
906	0.009798947171
907	0.009721592961
908	0.009719091402
909	0.009683763269
910	0.009681829351
911	0.009678694238
912	0.009669930092
913	0.009660389814
914	0.009654370481
915	0.00965339604
916	0.009630471912
917	0.009622845053
918	0.009616055401
919	0.009613694667
920	0.00961122134
921	0.009608940983
922	0.009607997259
923	0.009604847181
924	0.009549861906
925	0.009542088613
926	0.00952975422
927	0.009525157393
928	0.009422728499
929	0.00942176918
930	0.009418840007
931	0.009416701311
932	0.009404458586
933	0.009403081644
934	0.009390804633
935	0.009293915258
936	0.009254752159
937	0.009239386302
938	0.009236023279
939	0.009206490344
940	0.009196826989
941	0.009182913777
942	0.009163633004
943	0.009162502884
944	0.009157515909
945	0.009154067776
946	0.009064281439
947	0.0090591309
948	0.009005793008
949	0.009004212307
950	0.008993359983
951	0.008954906775
952	0.008941374633
953	0.008938076877
954	0.008936441776
955	0.008909766757
956	0.0088993111
957	0.008893050607
958	0.008884523848
959	0.008883723538
960	0.008879283039
961	0.008839485008
962	0.008834614837
963	0.008809007471
964	0.008769201721
965	0.008768346183
966	0.008767256768
967	0.00874719992
968	0.008746051055
969	0.008740212246
970	0.008715421727
971	0.00871363852
972	0.008708583637
973	0.008707374228
974	0.008671500767
975	0.008668870167
976	0.008657108856
977	0.008638867332
978	0.008633427509
979	0.008610086925
980	0.008605022719
981	0.008604457298
982	0.008546997507
983	0.00854516278
984	0.008538371003
985	0.008532232139
986	0.008531304066
987	0.008521007512
988	0.008515929759
989	0.008511499699
990	0.008496387426
991	0.008495540286
992	0.008480406939
993	0.008472834011
994	0.008470007964
995	0.008404516375
996	0.008402939111
997	0.008398842626
998	0.008385549131
999	0.008384665491
1000	0.008382989391
1001	0.008379420394
1002	0.008375384113
1003	0.008362450435
1004	0.008350724363
1005	0.008347561909
1006	0.008242411222
1007	0.008239909451
1008	0.008237423406
1009	0.008207458505
1010	0.008205635649
1011	0.008202532899
1012	0.008187798591
1013	0.008186699445
1014	0.008179426614
1015	0.008173427139
1016	0.008172286025
1017	0.008164119958
1018	0.008157845818
1019	0.008156403435
1020	0.008144593429
1021	0.008143213074
1022	0.008140629251
1023	0.008130280328
1024	0.008063272701
1025	0.008062132548
1026	0.008056256307
1027	0.008015858976
1028	0.008009469185
1029	0.007973027799
1030	0.007968120102
1031	0.007966814035
1032	0.007961829471
1033	0.007960906456
1034	0.007957849858
1035	0.007955005437
1036	0.007918267515
1037	0.007909056201
1038	0.007907957828
1039	0.007890337234
1040	0.007889706902
1041	0.007872962804
1042	0.007870933777
1043	0.00786015778
1044	0.007840099169
1045	0.007836293525
1046	0.007831981851
1047	0.007694157023
1048	0.007691142855
1049	0.00767093416
1050	0.007667798463
1051	0.007662412075
1052	0.007614252474
1053	0.007613376759
1054	0.007610267063
1055	0.007609687714
1056	0.007598462439
1057	0.007596092206
1058	0.007594487061
1059	0.007581385799
1060	0.00757939973
1061	0.007577216998
1062	0.007571694836
1063	0.007563508142
1064	0.007560424563
1065	0.007559831255
1066	0.00755703557
1067	0.007546253345
1068	0.007540809098
1069	0.007532072177
1070	0.007523334728
1071	0.007520621479
1072	0.00751910839
1073	0.007517107744
1074	0.007512521886
1075	0.007507313609
1076	0.007490490013
1077	0.00748952774
1078	0.007488880831
1079	0.00748780453
1080	0.007486565604
1081	0.007484052609
1082	0.007481940771
1083	0.007481179318
1084	0.00746593322
1085	0.007464961457
1086	0.00744978179
1087	0.007446996224
1088	0.007445500659
1089	0.00744331693
1090	0.00743385036
1091	0.007431521346
1092	0.007424070906
1093	0.007423378251
1094	0.007412588756
1095	0.007411919067
1096	0.00740502078
1097	0.007403614757
1098	0.007400013407
1099	0.007385521299
1100	0.007366460115
1101	0.00735186733
1102	0.007349864817
1103	0.007307321494
1104	0.007299189399
1105	0.007297389541
1106	0.007281364866
1107	0.007280642842
1108	0.00727354087
1109	0.007272633946
1110	0.007253731267
1111	0.007252366875
1112	0.00724675029
1113	0.007187192953
1114	0.007185642674
1115	0.007180919998
1116	0.007180100838
1117	0.007176855516
1118	0.007174271428
1119	0.007128505309
1120	0.007127775956
1121	0.007014549559
1122	0.007000684421
1123	0.006959698036
1124	0.006903604133
1125	0.006901861755
1126	0.006895357795
1127	0.006885972764
1128	0.006884966377
1129	0.00685423152
1130	0.006853343334
1131	0.006832793933
1132	0.006824594729
1133	0.006801368636
1134	0.0067990113
1135	0.00679279255
1136	0.006763112053
1137	0.006759441622
1138	0.006750024163
1139	0.006704628877
1140	0.006702604386
1141	0.006691252714
1142	0.006682584824
1143	0.00668201578
1144	0.006677721557
1145	0.006675002407
1146	0.006671318941
1147	0.006670802779
1148	0.006665891812
1149	0.006656703945
1150	0.00664833768
1151	0.006646233772
1152	0.006645528012
1153	0.006644760021
1154	0.006638736238
1155	0.006623228008
1156	0.006620587797
1157	0.006619017389
1158	0.006604357398
1159	0.00660378342
1160	0.006602283787
1161	0.006564961616
1162	0.006563927769
1163	0.006551066269
1164	0.006550555055
1165	0.006549923671
1166	0.006545408998
1167	0.006544769731
1168	0.006542969467
1169	0.006542218136
1170	0.006541649824
1171	0.006524274311
1172	0.006520156295
1173	0.006518938277
1174	0.006514950087
1175	0.006514170556
1176	0.006504805724
1177	0.00648699279
1178	0.006484485548
1179	0.00648055393
1180	0.006477963153
1181	0.006477255057
1182	0.006463536122
1183	0.00645666851
1184	0.006430486343
1185	0.006428112461
1186	0.006426279579
1187	0.006412093939
1188	0.006407831233
1189	0.00640687631
1190	0.00640197123
1191	0.006400442128
1192	0.006399744246
1193	0.006373245266
1194	0.006362974503
1195	0.006289141146
1196	0.006287682195
1197	0.006275216568
1198	0.006272919975
1199	0.00626154525
1200	0.006258848155
1201	0.006256935514
1202	0.006244099438
1203	0.0062433598
1204	0.006231067469
1205	0.00622782161
1206	0.006227278645
1207	0.006226763244
1208	0.006225056968
1209	0.006222367348
1210	0.006213455831
1211	0.006212504071
1212	0.006211364837
1213	0.006204220727
1214	0.006185072864
1215	0.006183533893
1216	0.00618297856
1217	0.006175872777
1218	0.006174563894
1219	0.006170346521
1220	0.006168639875
1221	0.00616235946
1222	0.006160137436
1223	0.006149694505
1224	0.006148509366
1225	0.006147235222
1226	0.006146001771
1227	0.00614517936
1228	0.006140670443
1229	0.006117421728
1230	0.00611554426
1231	0.006115116039
1232	0.006112676357
1233	0.006102810195
1234	0.006099735889
1235	0.006096996042
1236	0.006095518845
1237	0.006094888088
1238	0.00609136519
1239	0.006090247399
1240	0.006088583467
1241	0.00605754518
1242	0.006057113812
1243	0.006054804059
1244	0.006053156529
1245	0.00604766433
1246	0.006045562032
1247	0.006040517336
1248	0.006039662542
1249	0.006033045866
1250	0.006030076228
1251	0.006021698683
1252	0.006020750762
1253	0.006020353328
1254	0.006018830899
1255	0.006018441087
1256	0.006013395263
1257	0.006013009172
1258	0.006008284178
1259	0.006000359159
1260	0.005971654191
1261	0.005969515055
1262	0.005967974316
1263	0.00594842916
1264	0.005909427784
1265	0.005908069942
1266	0.005902168007
1267	0.005901803244
1268	0.005899223003
1269	0.005898844291
1270	0.005893626432
1271	0.005892954195
1272	0.005884300375
1273	0.005882432568
1274	0.005869087069
1275	0.005868348192
1276	0.005866141352
1277	0.005865670351
1278	0.005861626228
1279	0.005861230395
1280	0.005860274387
1281	0.005859288042
1282	0.005852846726
1283	0.005852384808
1284	0.005850862856
1285	0.005849106692
1286	0.005845228997
1287	0.00584392454
1288	0.005772505627
1289	0.005771103781
1290	0.005769843195
1291	0.00576894155
1292	0.005768105529
1293	0.00576730573
1294	0.005756373153
1295	0.005755925437
1296	0.005754782151
1297	0.005752214733
1298	0.005751663974
1299	0.005750389054
1300	0.005748942688
1301	0.005747437139
1302	0.005745370588
1303	0.005728796282
1304	0.005700919393
1305	0.005700266093
1306	0.00569877451
1307	0.005683604053
1308	0.005680495428
1309	0.005665987129
1310	0.005664096793
1311	0.005662530677
1312	0.005660885362
1313	0.005653588834
1314	0.005648474436
1315	0.005646387209
1316	0.005645990819
1317	0.005645072819
1318	0.005642535144
1319	0.005639904313
1320	0.005634988169
1321	0.005634687484
1322	0.005631367598
1323	0.005631044906
1324	0.005629542873
1325	0.005607349947
1326	0.005602059361
1327	0.005600420985
1328	0.005599234947
1329	0.005597740578
1330	0.005593121186
1331	0.005592578962
1332	0.005590055413
1333	0.0055881262
1334	0.005552518983
1335	0.005550937874
1336	0.005544569022
1337	0.005535059301
1338	0.005521296658
1339	0.005519237266
1340	0.005517312718
1341	0.00551470414
1342	0.00549072682
1343	0.005476737159
1344	0.005476351391
1345	0.005458039259
1346	0.005455475263
1347	0.005455052647
1348	0.005453947785
1349	0.005452808439
1350	0.005452144543
1351	0.005447590916
1352	0.005446664373
1353	0.005446217145
1354	0.005445340333
1355	0.005445034345
1356	0.005443468441
1357	0.005442919589
1358	0.005441750561
1359	0.005440921237
1360	0.005438585048
1361	0.005438047152
1362	0.005437755884
1363	0.005398556281
1364	0.005387722119
1365	0.005383985317
1366	0.005373375193
1367	0.005368385293
1368	0.005366238555
1369	0.005362769511
1370	0.005360886519
1371	0.005360575986
1372	0.005357402239
1373	0.005349303847
1374	0.00534849235
1375	0.005346997967
1376	0.005329039815
1377	0.005328652604
1378	0.005300104646
1379	0.005299610081
1380	0.005297659702
1381	0.005297177855
1382	0.005286834602
1383	0.005286455441
1384	0.005280214099
1385	0.005279920686
1386	0.005279485227
1387	0.00525605034
1388	0.005240176321
1389	0.005233118991
1390	0.005232004902
1391	0.005231169932
1392	0.005226742719
1393	0.005225677179
1394	0.00522436257
1395	0.005223214494
1396	0.00521382319
1397	0.005213267431
1398	0.005212875782
1399	0.00521144772
1400	0.005210820804
1401	0.005208722513
1402	0.005204635125
1403	0.005204229639
1404	0.005203877725
1405	0.005202690122
1406	0.005201499916
1407	0.00520031748
1408	0.005199962004
1409	0.005197724344
1410	0.0051973279
1411	0.005197011453
1412	0.005195868212
1413	0.005194941229
1414	0.005193097053
1415	0.005170260459
1416	0.005169863742
1417	0.005168981109
1418	0.005153333063
1419	0.005127001049
1420	0.005125293035
1421	0.005125010915
1422	0.005123037112
1423	0.005115918684
1424	0.005115434375
1425	0.005113758257
1426	0.005113362785
1427	0.00511300289
1428	0.005112001033
1429	0.005105689486
1430	0.005104187262
1431	0.005103852134
1432	0.005102143088
1433	0.005101689347
1434	0.005100251381
1435	0.005096019075
1436	0.005091669197
1437	0.005091132291
1438	0.00508943381
1439	0.005086216706
1440	0.005085927529
1441	0.005083555917
1442	0.005082990319
1443	0.005080154946
1444	0.005079641418
1445	0.00507331682
1446	0.005058840262
1447	0.005058261339
1448	0.005048915479
1449	0.005048058438
1450	0.005047731785
1451	0.005029420543
1452	0.005026238213
1453	0.005016383109
1454	0.005009743134
1455	0.0050076639
1456	0.005007221226
1457	0.004988906501
1458	0.004985772666
1459	0.004979933203
1460	0.004979293691
1461	0.004971387377
1462	0.004971044718
1463	0.00496929567
1464	0.004944915132
1465	0.004944386481
1466	0.00494407201
1467	0.004943261749
1468	0.004941404962
1469	0.004941096543
1470	0.004938857476
1471	0.004936764948
1472	0.004931532291
1473	0.00493104606
1474	0.004922668933
1475	0.004919223472
1476	0.004918784064
1477	0.0049175321
1478	0.004915789133
1479	0.004908176583
1480	0.004905688993
1481	0.004903028784
1482	0.00488715974
1483	0.004871061931
1484	0.004867684219
1485	0.004866546888
1486	0.004866095731
1487	0.004856860375
1488	0.004856424202
1489	0.004845170058
1490	0.004844600323
1491	0.004832037168
1492	0.00483166793
1493	0.00483045082
1494	0.004822906915
1495	0.004807899503
1496	0.004807627603
1497	0.004805834017
1498	0.004804907389
1499	0.004796914364
